strain,stress_MPa
0.0068555787,42.445272
0.0068585528,42.448205
0.0068602401,42.438351
0.0068655493,42.465752
0.0068664229,42.44426
0.0068690455,42.4645
0.0068692479,42.452584
0.0068742526,42.463755
0.0068756225,42.460368
0.006876417,42.466197
0.0068778659,42.466974
0.0068842972,42.464064
0.0068896711,42.479554
0.0068933346,42.487196
0.006893478,42.490512
0.0068938676,42.488961
0.0068940735,42.485208
0.0068996663,42.489198
0.0069004778,42.487905
0.0069023136,42.503603
0.0069023931,42.487276
0.006903096,42.484823
0.0069134329,42.491815
0.0069155754,42.505421
0.0069172588,42.510764
0.0069192179,42.511173
0.0069221929,42.508328
0.0069237795,42.509281
0.0069240817,42.507474
0.0069272522,42.521923
0.0069288,42.52516
0.006930061,42.518343
0.0069337381,42.524193
0.006935762,42.526352
0.0069387452,42.52745
0.0069388867,42.5251
0.0069430076,42.528283
0.006943559,42.522876
0.0069470147,42.521271
0.0069481356,42.55027
0.0069491306,42.536696
0.0069517311,42.549182
0.0069522924,42.54453
0.0069528017,42.5403
0.0069596081,42.548873
0.0069601163,42.550804
0.0069610669,42.547289
0.0069648343,42.550324
0.0069683905,42.559487
0.0069690669,42.568852
0.0069693157,42.567461
0.0069719197,42.569837
0.0069743159,42.567573
0.0069767052,42.569881
0.0069805683,42.575384
0.0069821379,42.570371
0.006982529,42.564465
0.0069887503,42.578935
0.0069899144,42.587496
0.0069931679,42.569926
0.0069942479,42.583622
0.0069956317,42.586668
0.0069981604,42.588148
0.0069986644,42.587967
0.0070010813,42.594781
0.0070063503,42.610574
0.007007455,42.58328
0.0070078413,42.607863
0.0070096034,42.602612
0.007016242,42.608673
0.0070162503,42.605692
0.0070211078,42.610227
0.0070257789,42.635981
0.0070257903,42.625789
0.0070258857,42.6122
0.0070280946,42.611589
0.0070290922,42.616875
0.0070317579,42.619999
0.0070385736,42.65076
0.0070397119,42.635501
0.0070419072,42.633505
0.0070428197,42.633763
0.0070449033,42.636578
0.0070460111,42.656444
0.0070471021,42.644833
0.0070474041,42.637076
0.0070494855,42.661493
0.0070498058,42.658959
0.0070504916,42.658763
0.0070554147,42.655239
0.0070591561,42.675313
0.0070599087,42.65774
0.0070612711,42.658698
0.0070640058,42.65928
0.0070665736,42.666034
0.0070693689,42.677022
0.0070705195,42.674788
0.0070747908,42.671409
0.0070751272,42.67307
0.0070791019,42.681121
0.0070814692,42.676962
0.0070837606,42.695591
0.0070863757,42.690863
0.0070899149,42.693565
0.0070913223,42.694657
0.0070928239,42.695265
0.007093305,42.700679
0.0070938878,42.691679
0.0070955856,42.700044
0.0070982356,42.698341
0.0071013886,42.699228
0.007105147,42.724173
0.0071070174,42.715867
0.0071086083,42.709456
0.0071152129,42.721067
0.0071156067,42.742962
0.00711613,42.72093
0.0071162414,42.729411
0.0071173611,42.723831
0.0071186631,42.724033
0.0071273279,42.737652
0.0071283098,42.72322
0.0071292045,42.74351
0.0071297455,42.748607
0.0071308359,42.749689
0.0071354625,42.750772
0.007136709,42.744522
0.0071387777,42.751119
0.0071393542,42.769383
0.0071411015,42.747764
0.0071440069,42.77046
0.0071445226,42.769401
0.0071472223,42.75454
0.0071514884,42.772246
0.0071577113,42.777749
0.0071595887,42.767974
0.007160097,42.770781
0.0071635304,42.786544
0.0071655899,42.785298
0.0071673751,42.786384
0.0071705644,42.766183
0.0071720504,42.785141
0.0071734246,42.78329
0.007174016,42.799208
0.0071766043,42.789487
0.0071789688,42.792115
0.007179981,42.788009
0.0071811546,42.809839
0.0071812259,42.796443
0.0071891912,42.807819
0.0071904724,42.809394
0.0071928939,42.81255
0.0071931649,42.809931
0.0071938431,42.811491
0.0072019853,42.81096
0.0072054624,42.830892
0.0072055744,42.816092
0.0072109474,42.83099
0.0072110327,42.837263
0.0072120006,42.830877
0.0072176916,42.839456
0.0072212123,42.838806
0.0072212283,42.830138
0.007222726,42.834146
0.0072277708,42.834425
0.0072294742,42.845614
0.0072309156,42.849476
0.0072310708,42.829747
0.0072323505,42.851888
0.0072334963,42.856943
0.0072340901,42.852173
0.0072377336,42.847679
0.0072388147,42.85009
0.0072415353,42.869307
0.0072463642,42.874246
0.007247052,42.865925
0.0072472156,42.87362
0.0072517476,42.868206
0.0072560031,42.871653
0.0072585029,42.86631
0.0072592775,42.870182
0.0072605022,42.892634
0.0072635972,42.876877
0.0072700716,42.885153
0.0072708298,42.876393
0.0072723492,42.890401
0.0072734689,42.889561
0.0072756926,42.886853
0.007277706,42.886058
0.0072797999,42.889256
0.0072827267,42.916036
0.0072827269,42.894491
0.0072863175,42.899866
0.0072882266,42.918991
0.0072913145,42.913138
0.0072923276,42.910593
0.0072924586,42.921669
0.0072959065,42.91455
0.0073007328,42.926395
0.0073040039,42.915677
0.0073048658,42.925369
0.0073050522,42.919744
0.0073056764,42.916727
0.0073082136,42.929299
0.0073107528,42.932461
0.0073126087,42.924606
0.0073152023,42.928459
0.0073239268,42.951138
0.0073240564,42.931841
0.0073253577,42.947139
0.0073291181,42.938694
0.0073292608,42.948056
0.0073292863,42.952446
0.0073325881,42.95063
0.0073345438,42.952363
0.007335412,42.968889
0.0073358253,42.961087
0.0073384116,42.95125
0.0073386847,42.9571
0.0073392172,42.954501
0.0073408101,42.975883
0.0073424721,42.976474
0.0073503924,42.970722
0.0073520521,42.976414
0.0073537046,42.976833
0.0073543432,42.973208
0.0073566784,42.980603
0.0073596615,42.982561
0.0073641667,42.992792
0.0073663254,42.994462
0.007369508,42.994937
0.0073699117,42.999617
0.007371572,42.998481
0.0073720913,42.997556
0.0073742293,42.995826
0.0073819122,43.000777
0.0073824817,43.012759
0.0073846845,43.006319
0.0073863508,43.023838
0.0073886505,43.022841
0.007391235,43.021056
0.0073928642,43.021474
0.0073955267,43.019543
0.0073959639,43.021693
0.0073966488,43.026858
0.0073971582,43.032402
0.0073972012,43.040044
0.0074007561,43.041506
0.0074011797,43.040619
0.0074029722,43.0398
0.0074074017,43.04215
0.0074093944,43.047181
0.007413961,43.037303
0.0074204152,43.043755
0.0074226139,43.063193
0.0074246608,43.053532
0.0074254755,43.060242
0.0074266604,43.064611
0.0074286267,43.062986
0.0074287038,43.064303
0.0074316074,43.062671
0.0074345469,43.079037
0.0074349549,43.059126
0.0074371001,43.068705
0.0074455525,43.080375
0.0074462411,43.083448
0.0074470555,43.086577
0.0074474995,43.08249
0.0074482814,43.077924
0.0074497191,43.077649
0.0074500455,43.086049
0.0074515127,43.083911
0.0074533794,43.094794
0.0074600551,43.102899
0.0074615162,43.10318
0.0074619768,43.08359
0.0074628865,43.098784
0.0074702291,43.09963
0.0074732537,43.104014
0.007473567,43.119911
0.0074747929,43.123551
0.0074749236,43.110092
0.007476192,43.102243
0.0074823517,43.1228
0.007482731,43.126137
0.0074874721,43.123963
0.0074938705,43.142369
0.0074949141,43.120522
0.0074977415,43.123002
0.0074980468,43.128048
0.0075018452,43.11833
0.0075028088,43.133717
0.0075048106,43.151049
0.0075062559,43.143639
0.0075085733,43.141616
0.0075089878,43.142809
0.0075093324,43.16069
0.0075114261,43.145449
0.007511887,43.142085
0.0075148051,43.144114
0.007521257,43.167792
0.0075277052,43.162894
0.0075284191,43.166578
0.0075299745,43.166118
0.0075351033,43.167904
0.0075385462,43.184875
0.0075403444,43.170363
0.0075407307,43.178767
0.0075428748,43.174359
0.0075457059,43.161179
0.0075459776,43.165463
0.0075493564,43.186966
0.0075521625,43.179761
0.0075533402,43.188883
0.0075544759,43.205287
0.0075545208,43.182395
0.0075557549,43.200048
0.0075569105,43.192398
0.0075600612,43.203338
0.0075615158,43.205575
0.0075619938,43.204382
0.0075630393,43.2093
0.0075676907,43.198974
0.0075703919,43.185824
0.0075704186,43.211955
0.0075735333,43.199173
0.0075799796,43.220679
0.0075841868,43.220804
0.0075853088,43.224405
0.0075855876,43.20219
0.0075864024,43.223233
0.0075909617,43.224711
0.0075946942,43.227161
0.0075981011,43.241483
0.0075996377,43.230181
0.007600748,43.222981
0.0076031718,43.245923
0.0076032386,43.247309
0.0076037006,43.245375
0.0076061158,43.248285
0.0076075516,43.2428
0.0076079236,43.247478
0.0076094028,43.242459
0.0076136108,43.256383
0.0076136983,43.23865
0.0076164239,43.265861
0.0076185981,43.262114
0.0076238274,43.266131
0.0076286455,43.287803
0.0076309578,43.265611
0.0076319754,43.264001
0.0076339191,43.265392
0.0076356014,43.282983
0.0076357568,43.280503
0.0076446575,43.281185
0.0076462414,43.27007
0.0076482961,43.289746
0.0076485963,43.287904
0.0076509179,43.292054
0.0076513683,43.293098
0.0076555364,43.311163
0.0076555924,43.305637
0.0076562263,43.291986
0.0076612767,43.297669
0.0076661848,43.311775
0.0076662679,43.309182
0.0076669625,43.307215
0.0076719803,43.311448
0.0076745482,43.316358
0.0076748747,43.326835
0.0076750403,43.332074
0.0076782416,43.329632
0.0076790961,43.30782
0.0076854956,43.334533
0.0076873782,43.329351
0.0076874288,43.329351
0.0076903194,43.325049
0.0076911536,43.334939
0.007693289,43.328757
0.0076979316,43.34003
0.0076992026,43.332106
0.0077035781,43.346016
0.0077056035,43.347297
0.0077062778,43.348513
0.007706769,43.352761
0.0077076783,43.369189
0.0077081368,43.370919
0.0077116626,43.353328
0.0077129049,43.352604
0.0077157366,43.372992
0.0077168282,43.369382
0.0077191215,43.369895
0.0077201711,43.363701
0.0077227164,43.359347
0.0077229542,43.384374
0.0077263136,43.367392
0.0077314519,43.390624
0.007732976,43.369699
0.0077336384,43.390093
0.0077338766,43.394321
0.0077359486,43.373416
0.0077415793,43.379643
0.0077474286,43.387839
0.0077508407,43.396563
0.0077512456,43.399417
0.0077538948,43.40227
0.0077562282,43.38338
0.0077599369,43.386842
0.0077616255,43.412241
0.0077621721,43.416444
0.0077629328,43.412929
0.0077649675,43.41419
0.0077654873,43.420733
0.0077675347,43.411724
0.0077685483,43.416281
0.0077698878,43.430905
0.007770132,43.410431
0.0077707986,43.433848
0.0077768977,43.428182
0.0077786718,43.427571
0.0077794302,43.431774
0.0077868837,43.451587
0.0077874863,43.436595
0.007788286,43.44714
0.0077924283,43.460198
0.0077931397,43.454533
0.0077939389,43.434916
0.0077981393,43.454983
0.0078017347,43.459305
0.0078033219,43.458929
0.0078036443,43.451169
0.0078093631,43.4511
0.0078100967,43.478006
0.0078127756,43.465223
0.0078164609,43.454414
0.0078198259,43.473034
0.0078232309,43.476831
0.0078277927,43.476181
0.0078282325,43.506142
0.0078287352,43.49185
0.0078290684,43.484075
0.007833225,43.499616
0.0078332532,43.483351
0.007835201,43.476181
0.0078367438,43.479785
0.0078405331,43.500366
0.0078426542,43.501977
0.0078430243,43.500277
0.0078456102,43.501775
0.0078473694,43.49678
0.0078515718,43.501888
0.0078548552,43.505661
0.0078557936,43.5099
0.0078606218,43.520158
0.0078621652,43.514371
0.0078623371,43.512291
0.0078636819,43.530849
0.0078638436,43.507963
0.0078643762,43.515744
0.0078662045,43.511998
0.0078729173,43.527871
0.0078752991,43.527666
0.0078763798,43.532549
0.0078781212,43.521365
0.0078784665,43.532059
0.0078820589,43.537218
0.0078829131,43.533673
0.007883113,43.546423
0.0078885951,43.529046
0.0078900624,43.552367
0.0078927218,43.548576
0.0078996571,43.551706
0.0079078241,43.55695
0.0079080634,43.551231
0.0079081371,43.557636
0.0079102883,43.575378
0.0079111624,43.573734
0.0079128861,43.581877
0.007913904,43.55229
0.0079139065,43.560991
0.0079155408,43.57703
0.0079196432,43.565105
0.0079216434,43.57943
0.0079264396,43.582969
0.007926576,43.578623
0.0079274257,43.577205
0.0079281466,43.584654
0.0079307639,43.589545
0.007930821,43.598815
0.0079374453,43.600503
0.0079391912,43.596662
0.007942171,43.59662
0.0079467987,43.598593
0.00794858,43.604324
0.0079496678,43.623831
0.0079524338,43.619266
0.0079545126,43.611879
0.0079547449,43.636613
0.0079573293,43.616418
0.0079587315,43.621526
0.0079595488,43.620903
0.0079603223,43.623617
0.0079604247,43.621965
0.0079621845,43.619642
0.0079627745,43.640084
0.0079673121,43.641733
0.0079684484,43.624768
0.0079710025,43.639473
0.0079728071,43.642418
0.0079748348,43.636281
0.0079770782,43.636462
0.0079823797,43.643436
0.007985446,43.667289
0.0079879411,43.666523
0.0079887855,43.641338
0.0079897745,43.663794
0.0079933114,43.660878
0.0079935962,43.661477
0.0079990894,43.662094
0.0080018984,43.666523
0.0080047572,43.6582
0.0080048223,43.678952
0.0080103855,43.670949
0.0080122415,43.681533
0.0080129113,43.668626
0.0080143406,43.689542
0.0080145932,43.691936
0.0080148511,43.674725
0.0080170495,43.67773
0.0080181533,43.684161
0.0080246664,43.703318
0.008026021,43.697267
0.0080286102,43.689258
0.0080310715,43.682426
0.008036137,43.691405
0.0080361879,43.682657
0.0080380712,43.695926
0.008043933,43.70112
0.008047024,43.712037
0.0080471994,43.70169
0.0080492772,43.692411
0.0080570099,43.720079
0.0080570202,43.719835
0.0080577472,43.719242
0.0080591094,43.743
0.0080593937,43.71592
0.008063955,43.741831
0.008063961,43.72047
0.0080669494,43.730942
0.0080677343,43.74478
0.0080724116,43.717062
0.0080725375,43.742769
0.0080730502,43.744391
0.0080743439,43.727139
0.008076917,43.74591
0.0080787341,43.743486
0.0080794377,43.745504
0.0080817243,43.763848
0.0080832496,43.75949
0.0080843855,43.74925
0.0080888508,43.764643
0.0080898343,43.765761
0.0080943054,43.760128
0.0080946095,43.762474
0.0080992849,43.765022
0.0081045118,43.782711
0.0081083183,43.78431
0.0081096711,43.787888
0.0081114835,43.769695
0.0081130344,43.78353
0.0081139636,43.770736
0.0081154678,43.781533
0.0081168589,43.78388
0.0081173914,43.802313
0.0081197031,43.794259
0.0081202891,43.779433
0.0081289061,43.801714
0.0081292332,43.804585
0.0081294335,43.796099
0.0081341923,43.803268
0.0081379335,43.803773
0.0081400833,43.82142
0.0081425706,43.807596
0.0081430616,43.80762
0.0081495414,43.814825
0.008150902,43.824787
0.0081522353,43.825715
0.0081525663,43.826765
0.0081538766,43.822867
0.0081539675,43.827495
0.008154973,43.819672
0.0081579691,43.827777
0.0081622558,43.819322
0.0081625129,43.819583
0.0081635525,43.834757
0.0081643608,43.841496
0.0081644228,43.842431
0.0081708224,43.838266
0.0081738929,43.839271
0.0081744892,43.846115
0.0081749347,43.857254
0.0081753887,43.840253
0.0081791191,43.854151
0.0081803525,43.8547
0.0081878208,43.856195
0.0081898218,43.853397
0.0081901512,43.853065
0.0081903631,43.860152
0.0081917005,43.848438
0.0081945299,43.854545
0.008201653,43.864786
0.0082020963,43.881293
0.0082058425,43.872952
0.0082119907,43.879078
0.0082143278,43.877381
0.0082162425,43.879184
0.0082178272,43.8817
0.0082188333,43.875301
0.0082205633,43.880178
0.0082222421,43.898941
0.0082256399,43.906354
0.0082261213,43.887265
0.0082272313,43.90355
0.0082297483,43.90619
0.0082301942,43.904449
0.0082315904,43.901219
0.0082337493,43.901189
0.0082338945,43.922651
0.0082341674,43.907344
0.0082385974,43.91048
0.0082500194,43.911711
0.0082536116,43.921358
0.0082569986,43.929382
0.0082573702,43.926878
0.0082589295,43.924449
0.00825918,43.936824
0.008259916,43.942324
0.0082634776,43.941912
0.0082649259,43.941375
0.0082666122,43.948162
0.0082671072,43.925104
0.008267456,43.942793
0.0082679312,43.938773
0.0082691776,43.952184
0.008272373,43.940639
0.0082790257,43.942375
0.0082803407,43.943724
0.0082830125,43.963842
0.0082834538,43.969336
0.008286435,43.961007
0.0082896231,43.959067
0.0082917942,43.966571
0.0082973245,43.97203
0.0082977664,43.968793
0.0082998657,43.979446
0.0083014697,43.969861
0.0083020546,43.98601
0.0083028883,43.993545
0.0083083816,43.985815
0.0083084329,43.990466
0.0083109416,43.98709
0.0083162459,43.987769
0.0083183156,43.999466
0.0083183992,44.009193
0.008318811,44.007288
0.0083216893,44.007813
0.0083230163,43.988188
0.0083230806,43.996173
0.0083244408,44.006345
0.0083264932,44.006802
0.0083335519,44.006995
0.0083344082,44.00913
0.0083367959,44.02253
0.0083378424,44.015556
0.0083445069,44.027406
0.0083450079,44.025202
0.0083477097,44.027952
0.0083555949,44.025466
0.0083576456,44.01964
0.0083581924,44.043063
0.0083593754,44.025134
0.008359558,44.026801
0.0083632203,44.035431
0.0083640103,44.054837
0.0083658324,44.031616
0.0083676232,44.046833
0.0083678862,44.056723
0.0083690499,44.047818
0.0083703646,44.035199
0.0083723943,44.050093
0.0083737203,44.051286
0.0083804011,44.066495
0.008380666,44.06664
0.008381277,44.067568
0.0083867478,44.066415
0.0083931257,44.076411
0.0083965464,44.072739
0.0083970837,44.066782
0.0083979006,44.078004
0.0083996366,44.070123
0.0084026841,44.065522
0.0084057611,44.076874
0.0084066851,44.08925
0.0084073669,44.071211
0.0084080383,44.069031
0.0084127667,44.105102
0.0084132417,44.0813
0.0084155106,44.103922
0.0084160011,44.105933
0.0084166327,44.08343
0.0084188918,44.086153
0.0084192115,44.097636
0.00842043,44.112815
0.0084287579,44.111261
0.0084300346,44.102462
0.008433935,44.133645
0.0084344866,44.111878
0.0084426913,44.128899
0.0084427702,44.116416
0.0084428766,44.12792
0.008444041,44.102011
0.008446057,44.1353
0.0084513203,44.138023
0.0084520695,44.147314
0.0084547105,44.127095
0.0084549016,44.134381
0.0084550499,44.150637
0.0084568804,44.145285
0.0084578978,44.133289
0.0084582932,44.146077
0.0084691444,44.146851
0.0084692068,44.167245
0.0084701403,44.152485
0.0084720048,44.150135
0.008472895,44.156035
0.008475922,44.150266
0.0084764163,44.151814
0.0084771856,44.172315
0.0084813725,44.162419
0.0084840066,44.168675
0.0084868213,44.166557
0.0084904681,44.165403
0.0084910171,44.174208
0.0084981901,44.188811
0.0085021882,44.179434
0.0085041488,44.189879
0.0085054507,44.184267
0.008506032,44.187046
0.0085084495,44.186533
0.0085088354,44.189947
0.0085125043,44.204954
0.0085144004,44.190392
0.0085149768,44.21089
0.0085155504,44.192297
0.0085171327,44.209167
0.0085186556,44.187631
0.0085195762,44.199428
0.0085251459,44.205034
0.0085291315,44.209867
0.0085294918,44.214269
0.0085308605,44.210834
0.0085341957,44.222355
0.0085347639,44.228926
0.0085352331,44.230284
0.0085369049,44.206882
0.0085378183,44.233684
0.008545221,44.232476
0.0085483999,44.226671
0.0085503105,44.248626
0.0085530821,44.243336
0.0085546882,44.235268
0.0085551808,44.23312
0.0085571305,44.253209
0.0085593321,44.232589
0.0085599245,44.254526
0.0085646517,44.269355
0.008566798,44.252366
0.008568127,44.251322
0.0085724105,44.269737
0.0085757489,44.250429
0.0085759474,44.254463
0.0085764124,44.267999
0.008576654,44.262301
0.0085858091,44.269924
0.008586,44.263935
0.0085861079,44.266602
0.0085921275,44.267151
0.0085924328,44.284584
0.0085950844,44.265715
0.0085979439,44.283068
0.0086010432,44.268186
0.0086023041,44.27352
0.0086051718,44.286557
0.008607339,44.287631
0.0086122855,44.288162
0.0086125732,44.29176
0.0086139479,44.283306
0.0086158575,44.311009
0.00861601,44.301531
0.0086182965,44.293196
0.0086195726,44.312258
0.0086219863,44.311623
0.0086251553,44.312465
0.008626128,44.311392
0.0086263708,44.312077
0.0086271675,44.315654
0.0086344477,44.328887
0.0086381348,44.330973
0.0086408661,44.313901
0.0086412834,44.327057
0.008643744,44.326734
0.0086473409,44.329997
0.0086508027,44.329243
0.0086513824,44.345971
0.0086515698,44.335856
0.0086517918,44.32049
0.0086552297,44.348475
0.0086558146,44.34679
0.0086559928,44.335867
0.0086563975,44.351815
0.0086594745,44.348899
0.0086669199,44.34873
0.0086698254,44.353544
0.0086723827,44.365947
0.0086764886,44.342423
0.008677684,44.354986
0.008678019,44.372496
0.0086783793,44.370604
0.0086798565,44.369497
0.0086891227,44.369993
0.0086893724,44.379607
0.0086893872,44.377492
0.0086951779,44.400108
0.008695567,44.375424
0.008696429,44.375344
0.0086986496,44.397723
0.0087011025,44.401282
0.0087032412,44.393893
0.0087037744,44.395118
0.0087037938,44.389025
0.0087102756,44.394655
0.0087103598,44.394021
0.0087106329,44.413575
0.0087155066,44.388304
0.00871589,44.403899
0.0087179969,44.414661
0.008719223,44.413121
0.0087206853,44.412501
0.0087251012,44.422706
0.0087270344,44.414551
0.0087272424,44.408218
0.0087291266,44.425927
0.0087291476,44.416224
0.0087322567,44.427713
0.0087405681,44.434574
0.0087426698,44.429709
0.0087434965,44.425153
0.0087441161,44.42469
0.0087452338,44.430659
0.0087461328,44.450453
0.0087486492,44.426221
0.0087521882,44.445645
0.0087529074,44.446176
0.0087585148,44.437677
0.0087600521,44.449629
0.0087606949,44.448051
0.0087662143,44.453521
0.0087714014,44.451471
0.0087724407,44.471764
0.0087739986,44.448424
0.0087779469,44.476454
0.0087792254,44.458383
0.0087805597,44.464885
0.0087833807,44.472678
0.0087836438,44.472663
0.0087842698,44.455885
0.0087843913,44.457929
0.0087845879,44.46436
0.0087952366,44.479877
0.0087975729,44.466427
0.008798303,44.481132
0.0088014,44.481924
0.0088025802,44.477009
0.0088031677,44.480975
0.0088034478,44.491995
0.0088043514,44.485377
0.0088047911,44.47468
0.0088161308,44.500087
0.0088164517,44.499476
0.0088184638,44.486943
0.008819454,44.501523
0.008822682,44.501787
0.0088250816,44.505851
0.0088271216,44.502404
0.0088280561,44.509078
0.0088294047,44.526159
0.0088315899,44.528686
0.0088326962,44.511514
0.0088328258,44.518977
0.0088346971,44.528455
0.0088367144,44.504302
0.0088380216,44.53076
0.0088381947,44.527043
0.0088389977,44.522837
0.0088415785,44.544883
0.0088441245,44.543254
0.008844154,44.527212
0.0088498774,44.548324
0.0088503516,44.550546
0.0088546293,44.548075
0.0088557388,44.533794
0.0088564899,44.549798
0.0088617165,44.54976
0.008868039,44.571328
0.008868925,44.544785
0.0088710268,44.570622
0.0088761457,44.564016
0.0088762939,44.571776
0.0088777826,44.544091
0.0088821497,44.569273
0.0088827494,44.57247
0.008885154,44.579465
0.0088859912,44.598222
0.0088924415,44.586151
0.0088933028,44.593701
0.0088953018,44.591853
0.0088955253,44.568012
0.0088991559,44.594155
0.0089002607,44.592197
0.0089040014,44.596599
0.0089070894,44.614486
0.0089075365,44.59902
0.0089128975,44.608847
0.008914061,44.614362
0.0089140912,44.604027
0.0089153058,44.591989
0.00891686,44.610609
0.0089179695,44.611926
0.0089195131,44.613656
0.0089236351,44.60896
0.0089323725,44.61174
0.00893349,44.634863
0.0089343847,44.632451
0.0089354968,44.635011
0.0089356501,44.621748
0.0089385769,44.630721
0.0089399359,44.635394
0.0089412179,44.649748
0.008943127,44.637259
0.0089455868,44.646375
0.0089466426,44.651308
0.0089487611,44.63917
0.0089489338,44.631404
0.0089513729,44.651608
0.0089530918,44.64733
0.0089552975,44.652495
0.0089587876,44.636485
0.0089615049,44.666063
0.0089672668,44.64555
0.0089679047,44.666926
0.0089744488,44.653625
0.0089749971,44.665544
0.0089799101,44.666283
0.0089812603,44.664396
0.0089825329,44.66938
0.0089828278,44.684609
0.008983411,44.66552
0.008985432,44.686689
0.0089891737,44.662865
0.0089896555,44.670709
0.0089950785,44.689842
0.0089952334,44.686463
0.0089952802,44.676484
0.0089997683,44.69277
0.0090051931,44.687967
0.0090057446,44.708673
0.0090063446,44.692369
0.0090088231,44.686558
0.00901101,44.687762
0.0090133894,44.704253
0.0090180549,44.701936
0.0090209615,44.724564
0.0090215062,44.708661
0.0090226286,44.705122
0.0090248771,44.707682
0.009028051,44.713318
0.0090298295,44.706044
0.0090301521,44.704801
0.0090303829,44.731802
0.0090336682,44.726524
0.0090370076,44.724252
0.0090385879,44.729067
0.0090394037,44.728224
0.0090446031,44.727337
0.0090456403,44.738289
0.009045736,44.741985
0.0090476918,44.728619
0.0090480044,44.746613
0.0090584622,44.748123
0.0090600522,44.752756
0.0090605335,44.740787
0.0090628763,44.743385
0.0090633535,44.752563
0.0090634065,44.764023
0.0090642946,44.744296
0.0090646988,44.769193
0.0090688975,44.768772
0.0090702608,44.764984
0.009070334,44.763661
0.0090712368,44.744358
0.009076849,44.765856
0.0090780674,44.779169
0.0090814835,44.770534
0.009088385,44.783728
0.0090899487,44.782367
0.009092195,44.784253
0.009093255,44.773901
0.009095797,44.788279
0.0090977643,44.787442
0.0090997984,44.782474
0.0091021813,44.789243
0.0091032174,44.794137
0.0091082801,44.781418
0.0091094688,44.808412
0.0091146561,44.80314
0.0091156845,44.805671
0.0091157756,44.806074
0.009116042,44.806193
0.009118217,44.802399
0.009119614,44.801654
0.0091220955,44.811939
0.009123561,44.825213
0.0091289346,44.825813
0.0091310922,44.830158
0.0091326521,44.823422
0.0091329988,44.819562
0.0091372516,44.827729
0.009140209,44.828904
0.0091476919,44.821093
0.009147872,44.821912
0.0091493186,44.841837
0.0091507793,44.833175
0.0091509871,44.842122
0.0091511865,44.8406
0.0091521608,44.842659
0.0091523245,44.832876
0.0091614567,44.844821
0.0091616815,44.860113
0.0091636,44.84354
0.0091643922,44.868262
0.0091655468,44.851694
0.0091700938,44.865002
0.0091728854,44.867043
0.0091732791,44.870208
0.0091753252,44.865307
0.0091792953,44.864557
0.0091805531,44.870771
0.0091838539,44.867173
0.0091865577,44.883696
0.0091876618,44.873349
0.0091883971,44.886357
0.0091900262,44.888068
0.0091957881,44.88703
0.009196579,44.884085
0.0091980979,44.88482
0.0091995297,44.894099
0.0092023141,44.901174
0.0092063596,44.906837
0.0092099623,44.905695
0.0092134143,44.907899
0.0092135349,44.903577
0.0092182481,44.920438
0.0092192733,44.906798
0.0092205037,44.907442
0.0092241521,44.927068
0.0092244364,44.902752
0.0092250013,44.903689
0.009227078,44.915917
0.0092272526,44.923745
0.0092282005,44.918477
0.0092310647,44.923416
0.0092327725,44.913069
0.009234706,44.920518
0.0092382793,44.94909
0.009238845,44.925988
0.0092394738,44.943178
0.0092412814,44.933612
0.0092513331,44.94826
0.0092524561,44.948773
0.0092547953,44.945833
0.0092552431,44.951451
0.009256374,44.951514
0.0092609043,44.954881
0.0092637788,44.945275
0.0092648817,44.964788
0.0092660022,44.963154
0.0092693179,44.963652
0.0092719403,44.969247
0.0092741825,44.96389
0.0092745012,44.967749
0.009280141,44.967725
0.0092805912,44.981368
0.0092816614,44.972614
0.0092848338,44.985402
0.0092899721,44.987348
0.0092920398,44.986743
0.0092960679,44.986962
0.0092965494,44.984034
0.009297782,44.985108
0.0092995963,45.004007
0.0093016845,44.994111
0.009307435,44.986443
0.0093098358,44.995218
0.0093109378,45.000617
0.009311577,45.007386
0.0093116678,45.005674
0.0093116769,45.005906
0.0093146301,45.004595
0.0093157992,45.00924
0.0093164733,45.004289
0.0093175804,45.027468
0.0093187691,45.012058
0.0093199106,45.021491
0.009320128,45.026869
0.0093270548,45.026312
0.0093313338,45.029791
0.0093343123,45.031713
0.0093394676,45.022586
0.0093412852,45.026762
0.0093459321,45.049521
0.0093471288,45.022948
0.0093481705,45.04683
0.0093489289,45.066337
0.0093495359,45.040986
0.0093498321,45.043626
0.0093510746,45.049271
0.0093548521,45.044178
0.0093552402,45.069897
0.0093601077,45.052164
0.0093603795,45.04718
0.0093662875,45.066061
0.0093664326,45.057747
0.0093665329,45.06494
0.0093668611,45.070416
0.0093733341,45.064083
0.0093759314,45.061579
0.009381893,45.075853
0.0093838509,45.067856
0.0093854528,45.080905
0.0093882618,45.085325
0.0093924598,45.080956
0.0093929828,45.081329
0.0093931284,45.083427
0.0093956264,45.080475
0.0093960425,45.080137
0.0093988603,45.088511
0.0094005,45.09865
0.0094098041,45.105945
0.0094128052,45.106455
0.0094140157,45.094604
0.0094162053,45.104182
0.0094169744,45.102661
0.0094193222,45.104052
0.0094206132,45.106363
0.0094254347,45.125463
0.0094256121,45.124271
0.0094262337,45.113473
0.0094263551,45.109872
0.0094281556,45.122334
0.0094315724,45.122814
0.009431814,45.141085
0.0094319556,45.12482
0.009436469,45.115565
0.0094372942,45.135733
0.0094377753,45.122022
0.0094421101,45.141067
