stress_MPa,vT_m_s
46.100391,3111.9701
46.100978,3111.896
46.10137,3111.9383
46.101613,3112.0155
46.102008,3111.8942
46.103838,3112.0158
46.10415,3112.0107
46.105879,3111.8894
46.117086,3112.8688
46.119254,3111.945
46.119498,3111.9049
46.120002,3112.9962
46.120459,3111.9533
46.121838,3113.0861
46.122799,3111.8554
46.127109,3112.9014
46.135027,3112.8779
46.137655,3112.885
46.138824,3112.8881
46.139803,3112.8933
46.141238,3112.9498
46.141571,3112.8622
46.141858,3111.9194
46.14257,3112.9165
46.143018,3112.9082
46.147753,3112.886
46.151262,3112.7872
46.152247,3112.8882
46.154976,3112.7535
46.155913,3112.8708
46.156925,3112.9317
46.158547,3112.8158
46.160366,3112.7918
46.161015,3112.8541
46.167408,3112.8312
46.17168,3112.8923
46.172249,3112.8276
46.173314,3112.8372
46.17367,3112.8453
46.174857,3112.8021
46.175058,3112.764
46.176358,3112.8832
46.178416,3112.8151
46.180908,3112.8182
46.18297,3112.8229
46.185073,3112.788
46.188232,3112.8014
46.189119,3112.8498
46.189606,3112.781
