extension_nm,force_pN
22.15115,6.4798331
21.967152,6.4796004
21.86237,6.4913325
21.506907,6.4879689
21.51985,6.5007563
21.458345,6.5070963
21.597557,6.5203433
21.97748,6.5261078
22.085714,6.5170937
21.937706,6.5370288
22.053938,6.5312362
22.185656,6.5495267
21.936598,6.5400324
21.861353,6.5679984
21.88489,6.5647655
21.781904,6.5667367
22.24402,6.5742736
22.391497,6.5871878
22.500803,6.6020622
22.558794,6.6177483
22.740765,6.6226048
22.581329,6.6134572
22.609938,6.616302
22.624571,6.6308756
22.575245,6.6396151
22.588547,6.6325412
22.44422,6.6406307
22.3999,6.6566687
22.367933,6.6515489
22.304764,6.6763124
22.166523,6.670157
22.382212,6.6738548
22.477449,6.6962547
22.414944,6.7045102
22.200279,6.6928067
22.426775,6.7172422
22.476788,6.7093639
22.327412,6.7212706
22.283827,6.7367563
22.479675,6.7421842
22.482897,6.7489128
22.349487,6.7448201
21.968559,6.7643056
22.032501,6.7517266
22.066654,6.7567482
21.820751,6.7756701
22.006334,6.7797785
21.602812,6.7884927
21.380648,6.7877398
21.116413,6.8057747
21.298117,6.8130784
21.255781,6.8198099
21.55298,6.8332705
21.790951,6.8333158
21.556343,6.8285723
21.771992,6.8422766
21.823921,6.8499069
21.670143,6.8411589
21.919785,6.8709741
22.078257,6.8611917
22.197313,6.8732123
22.562136,6.8829207
23.121195,6.879107
23.058178,6.8886676
23.00395,6.8951354
22.931007,6.9157996
23.051683,6.9107738
23.014799,6.9258852
23.360863,6.9250484
23.230583,6.9286389
23.393188,6.9439006
23.514128,6.9415474
23.467817,6.9691377
23.915773,6.9722047
23.777636,6.959446
23.732239,6.9874506
23.986183,6.9818254
23.799957,6.9997582
23.604336,7.0080009
23.593624,6.9886117
23.507984,7.0201626
23.339188,7.0130744
23.082605,7.0266414
23.362854,7.0337234
23.453873,7.0530314
23.218334,7.0496531
23.324268,7.0398488
23.39879,7.0506644
23.55007,7.0739851
23.463511,7.0717249
23.359793,7.0759659
22.920004,7.0776963
22.851444,7.1087704
22.46629,7.1080322
22.53834,7.114521
22.641708,7.1262889
22.781166,7.1136179
22.629454,7.1320271
22.610134,7.1331449
22.325401,7.1484122
22.120638,7.1574378
22.207903,7.1620817
22.532269,7.1566439
22.443867,7.1720562
22.600941,7.1908307
22.446613,7.1861444
22.270378,7.1917911
22.240938,7.1963863
22.143677,7.1951666
22.2815,7.2184234
22.382557,7.2083373
22.138617,7.2387581
22.361765,7.2431707
22.255657,7.244966
22.264097,7.2394176
22.286629,7.248558
22.436375,7.2698045
22.296772,7.2726021
22.36047,7.2850819
22.392912,7.2896438
22.210999,7.2822556
21.979815,7.3072462
22.141964,7.3190703
22.296747,7.3163514
22.701382,7.3161616
22.690653,7.3347387
22.832146,7.3409081
22.920778,7.3329935
22.909409,7.3576303
22.912014,7.3510132
22.686312,7.3671322
22.777077,7.3735967
22.622726,7.3719611
22.527731,7.3770089
22.711061,7.4025688
22.799234,7.4064279
22.811998,7.4000568
22.770916,7.4243159
22.746113,7.4118142
22.756313,7.4215093
22.437979,7.4328618
22.453979,7.4340973
22.253452,7.4366665
22.394119,7.4521751
22.335907,7.4807706
22.275625,7.4718523
22.231312,7.4929252
22.348108,7.4888482
22.431339,7.4931941
22.901594,7.4888234
23.119146,7.5072255
23.14167,7.5302892
23.651524,7.5157714
23.587395,7.52987
23.571606,7.5403347
23.92067,7.548202
24.012453,7.5619435
24.045897,7.5684791
24.217188,7.5563021
24.138042,7.5764046
24.429838,7.5802073
24.231277,7.6008682
24.057796,7.5968795
23.692516,7.6022034
23.757971,7.614429
23.436981,7.6093192
23.539536,7.632895
23.467274,7.6337419
23.33769,7.642179
23.041193,7.6383452
22.977978,7.6670074
22.808432,7.6730323
23.034748,7.6784134
23.392027,7.6828184
23.330595,7.6939683
23.56665,7.6947455
23.583426,7.6957011
23.505104,7.7018976
23.687357,7.7228646
23.723991,7.7119207
23.968946,7.7290869
24.282093,7.7347298
24.536539,7.7595801
24.536087,7.75389
24.664356,7.7668915
24.57361,7.7660079
24.809246,7.763299
25.091881,7.7813363
24.868233,7.7790813
25.084932,7.7956057
24.980288,7.8052678
25.724983,7.8069706
26.134192,7.8203158
26.495947,7.8244996
26.740004,7.8503799
26.863327,7.8402247
26.870258,7.8506579
26.622049,7.8532448
26.744078,7.8646197
26.856628,7.8723645
27.075949,7.8902192
27.068228,7.9077263
27.063454,7.904789
26.914349,7.9079089
26.893084,7.9115419
27.057129,7.9264355
27.021564,7.9423957
26.977081,7.93326
26.983023,7.9464083
27.151505,7.9579182
27.006664,7.9608226
27.0672,7.9818687
27.252407,7.9886618
27.41094,7.9974155
27.25729,7.9927773
27.360113,8.0076418
27.463324,8.0045357
27.529371,8.0222998
27.24012,8.0385284
26.935295,8.0371399
26.994223,8.0432472
27.36005,8.0471773
27.658049,8.0606976
27.552792,8.0662441
27.56773,8.0725861
27.111584,8.0762682
27.373043,8.0922394
27.425383,8.1038532
27.449232,8.1043549
27.21586,8.1164112
27.081652,8.1186609
27.207161,8.1295424
27.014977,8.1378155
26.820328,8.1467848
26.548988,8.1558981
26.557365,8.1565628
26.556973,8.1680565
26.315706,8.1821547
26.275585,8.1809263
26.38726,8.1911993
26.182922,8.2048283
26.147657,8.2001238
26.342957,8.2103662
26.389662,8.2250462
26.765223,8.2449093
26.886204,8.228961
26.763273,8.2470598
27.028215,8.25599
27.135269,8.2737169
27.244104,8.2737417
26.774935,8.2722321
26.794504,8.2844019
26.486017,8.2877798
26.122379,8.3037596
25.988035,8.3278036
25.860432,8.3192024
25.888512,8.331089
25.586065,8.338994
25.260715,8.3441048
25.014662,8.3577433
24.930935,8.3618851
25.074152,8.3753881
25.227821,8.3750067
25.349836,8.3991737
25.354668,8.3955326
25.238647,8.4123802
25.310183,8.4129019
25.405687,8.4109545
25.819298,8.432723
26.051903,8.4358311
26.351589,8.4362707
26.554291,8.456562
26.984148,8.4674835
26.964977,8.4770403
27.015125,8.4832315
26.814625,8.4898434
26.930719,8.5287018
27.042007,8.5409155
27.328712,8.5409155
27.658133,8.5561838
27.816925,8.5552645
27.934168,8.5540657
28.152815,8.5645285
28.385107,8.5704212
28.654648,8.5821905
28.667404,8.5871716
28.680702,8.590867
29.008801,8.6052437
28.914562,8.6096478
29.389423,8.6223421
29.603912,8.6414757
29.836214,8.6423206
29.861677,8.6502123
29.752163,8.6445179
29.72204,8.6686153
29.994566,8.6743813
30.130875,8.6871443
30.101824,8.6921282
30.244549,8.6937141
30.218285,8.7190304
29.991943,8.7125235
29.995373,8.7324257
30.296333,8.7312298
30.340019,8.7435341
30.478426,8.7590237
30.778969,8.766737
31.183147,8.7697086
31.20311,8.7729387
31.192957,8.7956734
31.124613,8.7946701
31.038465,8.7967052
31.280174,8.8194742
31.122663,8.8101931
30.924004,8.8265486
30.795464,8.8390436
31.018604,8.8526545
30.853222,8.861805
30.839914,8.855279
30.580639,8.8761444
30.679848,8.8859301
31.288954,8.8981323
31.31571,8.8994951
31.456528,8.9071283
31.000566,8.9224997
31.230049,8.9292793
31.11446,8.9350729
31.16926,8.9330635
30.693499,8.9452438
30.368189,8.9686308
30.181561,8.9788971
30.293964,8.9727831
30.074566,8.9878283
30.193312,8.9959164
30.019188,9.0026646
29.99324,9.0174074
30.359715,9.0223761
30.323153,9.0336466
30.302225,9.041748
30.404509,9.0464659
30.157627,9.0617228
30.136944,9.0660658
30.061165,9.0750837
30.173334,9.0857697
29.957878,9.0930882
29.601997,9.1118984
29.328302,9.117156
29.06702,9.1234007
29.408457,9.1307774
28.999138,9.1451359
28.599579,9.1486225
28.430229,9.1352739
28.477205,9.1648903
28.402122,9.163188
28.439341,9.164979
28.306168,9.1839094
28.301592,9.2034483
28.430883,9.2072601
28.328051,9.2369595
28.443823,9.2379227
28.531824,9.2379227
28.55477,9.2555561
28.744478,9.2632513
28.234297,9.2487097
28.182541,9.2763348
28.240381,9.2673883
28.347128,9.2737036
28.657455,9.3044081
28.689159,9.3134804
28.894453,9.3307705
28.635691,9.3301916
28.840191,9.3405676
28.943052,9.347146
29.153584,9.368866
29.070211,9.3657818
28.9217,9.3715525
28.868683,9.3939095
29.258875,9.3996391
29.371843,9.3993616
29.659357,9.4225855
29.565081,9.4200058
29.17592,9.4217873
29.355043,9.4417696
29.463577,9.4454317
29.250811,9.4646645
28.982492,9.4478045
29.132784,9.4847698
29.173874,9.4992809
29.524353,9.4979486
29.476423,9.505785
29.482492,9.5104017
29.397865,9.5131321
29.297848,9.5318794
29.650135,9.5605383
29.633511,9.5416079
30.058584,9.5649328
30.060244,9.5594463
30.098038,9.5873146
30.177687,9.5810661
30.042675,9.6014185
30.124006,9.6065207
30.386663,9.6165781
30.502253,9.6092148
30.757421,9.6388912
30.470947,9.6552744
30.524073,9.6633024
30.497456,9.6562815
30.303165,9.6696682
29.845419,9.6690063
29.806631,9.6968756
30.234844,9.7054758
30.471931,9.7141161
30.718946,9.7221308
30.610769,9.7449427
30.726597,9.745451
30.90451,9.7484694
30.872929,9.7655153
30.694508,9.7564497
30.667337,9.806571
30.612103,9.8020954
30.548946,9.7979755
30.914406,9.7839336
30.557316,9.8065062
30.620302,9.8313742
30.747543,9.8474426
31.011698,9.8576241
31.190468,9.8594227
31.176029,9.8602905
31.171448,9.8643084
31.566336,9.8727388
31.53879,9.8721905
31.721846,9.8880348
31.606543,9.9268208
31.809919,9.9180241
31.526733,9.9395447
31.781492,9.9482641
32.021603,9.9570246
31.900213,9.9603014
32.087685,9.9665709
31.794044,9.9673166
31.993271,10.007718
31.9986,9.9966669
31.830755,9.9928541
31.90575,10.022507
31.733643,10.042487
31.942532,10.034636
32.026516,10.037514
32.123196,10.053984
32.048866,10.07068
31.686756,10.108434
31.858915,10.092696
31.997383,10.076917
32.206718,10.100167
32.085846,10.100037
31.757158,10.115553
31.905596,10.138364
31.869255,10.132417
31.798935,10.140975
31.69137,10.173619
31.380653,10.171267
31.369755,10.184869
31.410124,10.217789
31.441023,10.226451
31.589863,10.223684
31.806376,10.226151
31.875387,10.24016
31.944481,10.26168
31.799965,10.233254
31.659397,10.299177
31.992222,10.300252
31.775574,10.264255
31.726254,10.312313
31.704197,10.293539
31.673601,10.318195
31.546942,10.32314
31.670073,10.32654
31.800198,10.330074
31.773256,10.349355
31.238932,10.387239
31.056391,10.356271
30.898113,10.390085
30.635296,10.389544
30.738026,10.432744
30.311392,10.399063
30.006506,10.403504
30.249445,10.460119
30.319622,10.438254
30.069616,10.473324
30.121788,10.466873
29.877581,10.47551
30.08901,10.512999
30.371794,10.519651
30.602915,10.541549
30.889442,10.525309
30.729145,10.521056
30.663864,10.574175
30.758106,10.529737
30.816914,10.531178
30.549088,10.556681
30.062134,10.584105
30.485029,10.592942
30.495846,10.608664
30.432541,10.607522
30.502735,10.618765
30.718906,10.65809
30.934776,10.644722
31.320095,10.677214
31.313829,10.688775
31.427086,10.659896
31.38162,10.696861
31.465143,10.681914
31.389784,10.694804
31.320393,10.750902
31.092264,10.723324
31.118301,10.74957
31.21454,10.758757
31.251011,10.742778
31.281258,10.796908
31.674603,10.801027
31.858948,10.8142
31.795675,10.788394
32.021717,10.8281
31.75009,10.841378
31.931881,10.812547
32.133049,10.848166
32.120838,10.865364
32.372234,10.847954
32.203648,10.88075
32.358616,10.875855
32.597595,10.915774
32.509933,10.93415
32.658352,10.913745
32.53688,10.958055
32.756264,10.934186
32.911678,10.971743
33.142323,10.946951
33.454853,10.991466
33.765625,10.997379
33.807278,10.985843
33.674393,11.00954
34.219902,11.006416
34.064594,11.006811
34.458645,11.066929
34.435123,11.069777
34.508602,11.046025
34.715885,11.048797
34.725719,11.066819
35.122658,11.124252
35.159313,11.119467
35.152679,11.084439
35.565125,11.105483
35.545898,11.143523
36.03611,11.163409
36.206791,11.168324
36.218056,11.164793
36.37711,11.161699
36.446163,11.16949
36.762749,11.230531
36.904648,11.21297
36.747421,11.232031
37.017078,11.250169
37.035305,11.234375
36.972118,11.233823
36.853001,11.292971
36.721813,11.278772
36.523067,11.274689
36.551838,11.306709
36.490124,11.305015
36.532494,11.342516
36.568424,11.330873
36.267826,11.330395
36.631069,11.366312
36.965023,11.356277
36.79348,11.373985
36.657928,11.405245
36.329666,11.411606
36.003906,11.401232
35.92152,11.443228
36.008694,11.460698
36.225456,11.417371
36.084583,11.48905
36.10392,11.495455
36.632996,11.481411
36.682274,11.488714
37.006115,11.485868
37.189888,11.544535
36.948357,11.544008
36.948498,11.55632
37.06823,11.535394
37.133995,11.55617
37.543396,11.590308
37.499699,11.599794
37.34502,11.599569
37.28326,11.587135
36.921524,11.611031
36.883701,11.651599
36.731544,11.639414
36.467854,11.656234
36.167229,11.670682
36.193775,11.673762
36.557865,11.678593
36.267532,11.714929
36.510025,11.731744
36.209297,11.703898
36.448185,11.750572
36.120564,11.755131
35.909584,11.783329
35.644356,11.778299
35.300488,11.766326
34.974781,11.794587
34.719349,11.795125
34.508377,11.827118
34.148136,11.847028
34.352154,11.853827
34.888626,11.831515
34.850807,11.874402
34.994938,11.902226
34.696075,11.858039
34.618649,11.897336
34.495827,11.945171
34.385094,11.908937
34.656322,11.920045
34.670517,11.931435
35.019009,11.943886
35.175648,11.985776
34.948975,11.977964
34.691914,11.971328
34.691326,12.013819
34.712669,12.028866
34.774765,12.030513
35.098522,12.0488
35.243202,12.027886
35.435993,12.051158
35.902016,12.104661
36.30344,12.097404
36.520779,12.088061
36.717278,12.104147
36.600628,12.124403
36.48991,12.128556
36.722614,12.172993
36.942932,12.180296
36.632145,12.135079
36.607483,12.200483
36.522205,12.208919
36.682949,12.228313
37.028286,12.251891
37.079178,12.207642
37.147976,12.220462
37.203655,12.255966
37.01482,12.286045
37.245132,12.286285
37.191463,12.305083
37.391621,12.285923
36.912163,12.304842
36.503616,12.3488
36.426567,12.33066
36.482468,12.344734
36.418789,12.390369
36.044109,12.374144
35.801105,12.368578
35.541397,12.414342
35.335915,12.412601
35.291142,12.421547
35.340221,12.456579
35.603786,12.431877
35.693722,12.472466
36.04369,12.51323
36.213001,12.462873
36.118015,12.490939
36.481079,12.493829
36.614471,12.510944
37.184601,12.579686
37.427452,12.573206
37.257866,12.531963
37.314877,12.550403
37.526031,12.600162
37.966209,12.611173
38.256378,12.633804
38.423813,12.624295
38.162014,12.642249
38.535881,12.671789
39.020954,12.684642
39.076042,12.66824
38.906368,12.687121
38.773125,12.692459
38.624928,12.721369
38.873978,12.747606
38.894814,12.756789
38.933983,12.735477
39.100758,12.739918
39.157898,12.808165
38.936527,12.808578
38.964233,12.804616
38.953918,12.835372
38.744183,12.813801
38.995525,12.829514
39.275654,12.884962
39.29755,12.872829
39.138493,12.853208
39.50956,12.902403
39.59491,12.888618
39.619789,12.936514
39.97084,12.956815
39.90221,12.912753
40.129498,12.957066
40.02166,12.984886
40.061108,12.972745
40.211052,12.989079
40.311962,13.040365
40.368229,13.003482
40.409752,12.999796
41.0406,13.056655
41.269833,13.063341
41.717934,13.090364
41.540569,13.095184
41.256641,13.069944
41.302715,13.093096
41.030411,13.113895
41.505127,13.130794
41.473797,13.167566
41.364147,13.154699
41.534725,13.16628
41.618164,13.204703
41.501568,13.228786
41.396126,13.179761
41.343853,13.212152
41.794579,13.256195
41.939331,13.251831
42.189194,13.277906
42.527725,13.28951
42.800297,13.276693
42.52829,13.279335
42.44825,13.350947
42.420113,13.322082
42.53606,13.361089
42.278053,13.391655
41.937321,13.335987
41.943192,13.404187
42.023979,13.426055
41.940277,13.40432
42.006649,13.42089
41.92765,13.426492
42.260036,13.456067
42.191143,13.461067
42.136341,13.480825
41.728607,13.467385
41.418854,13.500571
41.359806,13.55021
41.133533,13.511004
40.946289,13.551272
40.733627,13.570763
40.427284,13.597465
40.22261,13.554497
40.047142,13.592504
40.032536,13.64146
40.078148,13.629549
40.111938,13.612499
40.002373,13.618937
39.836651,13.6468
39.799812,13.70953
39.743214,13.667317
40.171768,13.704123
39.927292,13.690415
39.927883,13.722181
39.965401,13.772012
40.166676,13.782922
40.079983,13.744295
40.315861,13.747027
40.155354,13.809546
40.522762,13.809726
40.223145,13.846866
40.348911,13.846415
40.233646,13.807248
40.037148,13.851377
40.150726,13.903855
40.232033,13.922903
40.181099,13.890357
39.989887,13.903994
40.054264,13.928214
39.862083,13.963851
40.143051,13.981524
40.203781,13.931028
40.192852,13.951885
40.494648,14.00844
40.596855,13.995934
40.866772,14.036961
40.99831,14.034215
40.68684,14.02489
41.244484,14.046662
41.316528,14.083938
41.39661,14.086282
41.292934,14.069942
41.86496,14.129738
41.831905,14.100842
41.746723,14.108246
42.275875,14.158463
42.15189,14.149232
41.9986,14.173743
42.338707,14.223219
42.934158,14.1958
42.903244,14.21145
43.313614,14.228134
43.548191,14.238435
43.292053,14.249903
43.492939,14.27901
43.635178,14.291533
43.834732,14.303328
43.939301,14.30799
43.887741,14.312091
43.650826,14.347873
43.748577,14.383276
44.295231,14.383792
44.126926,14.372681
44.35017,14.385007
44.303661,14.401287
44.449287,14.455563
44.36306,14.454808
44.36161,14.422289
44.793346,14.458013
44.572666,14.495624
44.854042,14.519217
44.892597,14.515574
44.962311,14.528356
44.892601,14.576837
44.909973,14.537264
44.933895,14.590715
45.155937,14.589052
45.116982,14.588436
45.428127,14.59281
45.245735,14.628386
45.032894,14.626621
45.141323,14.637783
45.276733,14.693186
45.559147,14.695343
45.555737,14.739669
45.198997,14.707463
45.297314,14.716531
45.284122,14.749184
45.237041,14.754664
45.13348,14.784468
45.162056,14.786781
45.061844,14.801297
45.02634,14.820993
44.545506,14.821185
44.733974,14.866137
44.289757,14.872437
44.337223,14.870502
44.411701,14.913019
44.634029,14.877141
44.824566,14.923231
44.547535,14.940948
44.721619,14.968145
45.033409,14.967757
44.920849,15.001555
45.062824,15.018189
45.024246,14.98372
45.170982,15.026323
45.118256,15.035139
45.119316,15.063002
45.012264,15.084623
44.617077,15.115578
44.792641,15.130613
44.445751,15.091603
44.575169,15.13387
44.554661,15.142163
44.821171,15.14912
44.482254,15.187591
44.540985,15.175858
44.312603,15.197
44.434246,15.204828
44.454647,15.246268
44.860378,15.250443
45.045296,15.272878
44.843689,15.264369
44.613529,15.276411
45.042221,15.317301
44.946102,15.329888
45.208664,15.333735
45.468426,15.363902
45.759708,15.380538
46.009396,15.393377
46.22707,15.395837
46.258881,15.405677
46.233665,15.417686
45.85207,15.467114
46.036858,15.476292
45.996761,15.473519
46.233433,15.461818
46.386795,15.499465
46.232117,15.577158
46.362423,15.50821
46.338997,15.550018
46.715542,15.577312
46.355122,15.567311
46.453056,15.595552
46.738438,15.575279
46.242191,15.620276
46.863926,15.671531
46.965919,15.656926
46.982845,15.731771
46.824799,15.689319
46.964615,15.689626
46.715744,15.749574
46.595692,15.725926
47.030327,15.766989
46.846153,15.760202
46.97176,15.815992
46.827869,15.764678
46.836021,15.790646
46.873108,15.798989
46.815491,15.884137
47.094227,15.860909
46.990456,15.858839
46.879242,15.928725
47.048424,15.900507
47.067982,15.930229
46.96294,15.996004
47.01685,15.982403
47.194851,15.928003
46.639915,15.945976
46.736179,16.037458
46.637867,15.992407
46.69096,16.024132
46.856556,16.054562
46.646145,16.041695
46.923176,16.02774
47.069302,16.096113
47.02235,16.100471
47.357471,16.138981
47.309898,16.15172
47.393066,16.196798
47.76178,16.113489
47.52103,16.169102
47.593632,16.218088
47.4902,16.186186
47.812462,16.215282
48.043884,16.23205
47.812256,16.250578
48.146854,16.245493
48.300705,16.310278
48.402943,16.330919
48.368198,16.309109
48.460911,16.353561
48.299652,16.370998
48.470783,16.397703
48.349327,16.438431
48.654629,16.430017
49.153168,16.445505
49.004364,16.477001
48.7141,16.467705
48.646759,16.459661
49.028584,16.492689
49.258972,16.50996
49.34417,16.532089
49.627239,16.515926
49.531631,16.563051
49.661194,16.618364
49.457752,16.537315
49.187645,16.622976
49.355633,16.624008
49.505028,16.656116
50.026031,16.665783
49.713081,16.672686
50.071308,16.680458
50.324703,16.686228
50.305641,16.771778
50.325581,16.728155
50.586857,16.719217
50.830769,16.826319
50.889446,16.762596
51.085255,16.828678
51.056099,16.842836
51.037224,16.830545
50.814323,16.811737
50.906525,16.86091
51.291069,16.92589
50.816788,16.857561
51.143436,16.927601
51.1684,16.951727
51.101028,16.931736
51.083252,16.99128
51.055202,16.972128
50.888386,16.995544
50.526119,17.020935
50.827457,17.042982
51.106743,17.031038
50.944878,17.098457
51.356434,17.053425
51.190605,17.128914
51.134857,17.100016
51.002674,17.121933
50.820244,17.133268
50.977867,17.117023
50.952816,17.201315
51.172852,17.252577
51.429295,17.188086
51.229279,17.229202
51.540596,17.229206
51.211185,17.28512
51.289799,17.318331
51.258251,17.292723
51.156292,17.296782
50.925896,17.38394
50.978035,17.337542
50.923309,17.405886
50.641605,17.400154
50.792145,17.365538
50.363823,17.397432
50.357971,17.477291
50.360092,17.508654
50.381531,17.506596
50.600151,17.532751
50.231651,17.465673
50.270386,17.586155
50.379299,17.473307
49.938118,17.617886
49.790226,17.554028
50.093822,17.661928
50.152477,17.64818
49.843632,17.620293
50.231117,17.678402
50.504326,17.675524
50.468201,17.652834
50.537735,17.68791
50.24754,17.696449
50.949047,17.703545
50.962238,17.680822
50.917702,17.749884
50.972755,17.83997
50.741615,17.830547
50.595028,17.834789
50.727966,17.878561
50.758675,17.85288
50.718781,17.925941
50.810127,17.937166
50.908482,17.943836
50.468349,17.861609
50.754375,18.013277
50.875858,17.928633
50.901905,18.046127
50.89201,17.965368
50.931007,17.994379
51.104591,17.984291
51.008568,18.079399
51.175716,18.056782
51.070404,18.067142
51.120758,18.062256
51.033794,18.179796
51.002655,18.175236
51.224648,18.200611
51.182152,18.13068
51.304295,18.174704
51.357948,18.138247
51.294594,18.275515
51.066048,18.278198
50.84029,18.206425
51.241802,18.284334
51.166706,18.269741
51.072891,18.282013
51.214142,18.368208
51.252182,18.324913
51.188133,18.385698
50.850273,18.452641
51.083355,18.436281
51.266785,18.485746
51.385349,18.414787
51.562401,18.516022
51.684227,18.42156
51.818237,18.555782
51.495205,18.467621
51.45808,18.52647
51.104397,18.555481
51.037388,18.551487
50.970596,18.57793
50.775249,18.620975
51.194695,18.617451
51.104946,18.684874
51.22842,18.700726
50.799721,18.718164
50.511189,18.704624
50.78569,18.792933
50.396389,18.795012
50.712078,18.833527
50.887016,18.770163
51.28381,18.751259
50.987877,18.765814
50.864979,18.80691
51.136246,18.785091
50.878078,18.8859
51.112278,18.924538
51.147724,18.80905
51.276096,18.881786
51.343311,18.954853
51.188358,18.904011
50.819542,18.992579
50.615566,18.92713
50.278385,19.058197
50.15963,19.058134
49.990089,19.111694
49.945225,19.04484
49.88673,19.120417
49.959484,19.133011
49.857803,19.139629
49.846851,19.18672
49.933235,19.205931
50.121105,19.203804
50.432899,19.288309
50.407349,19.247541
50.489796,19.181217
50.378632,19.271524
50.548164,19.29007
50.928619,19.377857
50.703007,19.353865
51.08466,19.378548
50.854507,19.385685
50.75153,19.414461
50.623714,19.344786
50.77528,19.426992
50.768524,19.422312
50.873096,19.476326
51.387272,19.498745
51.560665,19.464901
51.641136,19.467566
51.750031,19.578802
51.449326,19.584547
52.056519,19.596043
51.847591,19.5686
51.930691,19.64695
51.970119,19.679001
52.230923,19.708794
52.313858,19.613552
52.05582,19.613552
52.142345,19.692793
51.901051,19.675152
52.209503,19.817656
52.219845,19.77281
52.257702,19.758959
52.815979,19.757545
52.647354,19.786999
52.543434,19.901093
52.492451,19.788157
52.359512,19.845062
52.351463,19.905508
52.068745,19.873028
52.44566,20.006596
52.386421,19.874908
52.672726,20.017418
52.656994,20.022186
52.933205,20.050533
52.826679,20.012075
52.85664,19.993105
53.620338,20.039944
53.582405,20.128584
54.050415,20.208464
54.021736,20.11764
54.30085,20.109503
54.710335,20.139353
54.342335,20.141254
54.464691,20.304735
54.648529,20.304735
54.98856,20.257664
54.849251,20.242813
54.612095,20.299707
55.10117,20.368572
55.337044,20.355892
55.030155,20.337721
54.990948,20.338257
54.999908,20.373419
54.642899,20.370359
54.318542,20.343155
54.407501,20.463131
54.488186,20.48823
54.517841,20.557199
54.625999,20.465
54.536377,20.519644
54.855141,20.610676
54.744286,20.498251
54.669872,20.556063
54.414299,20.633734
54.389507,20.584822
54.721973,20.592009
54.447285,20.726692
54.780136,20.639248
54.791733,20.632652
54.714314,20.742029
54.973957,20.730333
54.790413,20.735069
55.116875,20.865314
54.795925,20.851372
55.061653,20.901728
54.809742,20.798492
54.999001,20.863813
54.856441,20.891033
54.69416,20.895393
54.800121,20.898323
54.977749,20.901115
55.056023,20.986519
55.070133,20.980293
55.372368,21.017183
55.526207,21.014589
55.491699,21.113733
55.422401,21.140381
55.194546,21.097637
55.551781,21.176729
55.650879,21.148447
55.436382,21.189983
55.353577,21.23819
55.20911,21.200975
55.290085,21.276014
55.40416,21.222134
55.671398,21.240816
55.491268,21.22995
55.14209,21.370121
55.281349,21.415804
55.228722,21.298494
55.458744,21.401913
55.650249,21.438782
56.107063,21.463459
56.040577,21.414404
56.082821,21.514738
56.447926,21.491325
56.267071,21.462202
56.127548,21.583506
55.920238,21.550392
56.101715,21.526381
56.698776,21.640209
56.32449,21.667385
56.188309,21.63781
56.054321,21.640921
56.053761,21.663284
56.022987,21.716671
55.874992,21.67515
56.635761,21.729557
56.520512,21.723392
56.703335,21.788784
56.494888,21.786716
56.422543,21.878527
56.231842,21.817211
56.004406,21.865047
56.187725,21.916851
56.468559,21.874813
56.642887,21.986618
56.970222,21.966196
56.96085,22.024416
57.504173,22.047113
57.256477,21.975946
57.472858,22.008202
57.02335,22.032537
57.260689,22.099787
57.504417,22.052505
57.68681,22.100288
57.984135,22.213398
57.766384,22.131651
57.811607,22.221863
57.54213,22.222807
57.775215,22.229689
58.171993,22.274364
58.095928,22.285767
58.198483,22.315569
58.19276,22.322702
58.118904,22.396832
58.093384,22.341114
58.075798,22.358379
58.3578,22.443666
58.129147,22.418304
58.110466,22.472513
58.455856,22.428165
58.514801,22.530458
58.293064,22.484461
58.404942,22.5539
58.710423,22.580896
58.88596,22.576248
59.087948,22.667107
59.236332,22.606291
59.318977,22.685507
59.308819,22.689127
59.187027,22.654772
59.138008,22.761282
59.034485,22.71925
59.141975,22.737249
59.598171,22.789268
59.289665,22.812309
59.514492,22.884396
59.597534,22.821609
59.47517,22.884321
59.517017,22.901417
59.310009,22.942732
59.640682,22.910826
59.590668,23.003017
59.749783,23.047218
59.413612,22.985325
59.607346,23.068569
59.376003,23.035879
59.347019,23.075937
59.619888,23.089411
59.710999,23.127285
59.698204,23.160784
59.770229,23.130911
60.107784,23.226477
59.967007,23.229816
60.121735,23.226707
60.262981,23.294645
60.461777,23.266186
60.656666,23.299583
60.294392,23.298445
60.386299,23.366674
60.421936,23.391661
60.533592,23.402193
60.451992,23.464134
60.173401,23.455484
60.169502,23.485399
60.085041,23.480434
60.282894,23.506918
60.4781,23.530533
60.501316,23.554249
60.432056,23.596897
60.189522,23.62677
60.008492,23.644487
59.999931,23.640091
59.818298,23.703741
59.447742,23.748369
58.973499,23.702042
59.303795,23.787882
59.372574,23.774084
59.547024,23.84852
59.262272,23.81193
59.045063,23.826296
58.894505,23.87862
58.608952,23.821482
58.775734,23.921312
58.723656,23.882206
58.337643,23.954479
58.20092,23.972986
57.495853,23.98674
57.56517,24.031509
57.60619,24.036604
57.93161,24.115788
57.94471,24.121288
58.030308,24.095362
58.312317,24.171425
57.961773,24.155672
58.268307,24.234934
58.030914,24.192242
58.125622,24.258015
58.375511,24.290134
58.32571,24.299568
58.690037,24.382708
58.273472,24.338877
58.69735,24.416122
58.554539,24.353949
58.5723,24.422169
58.623466,24.424152
58.521606,24.449253
58.997456,24.499905
59.114044,24.464153
59.119511,24.602985
59.111408,24.533388
58.655472,24.591433
58.720543,24.593279
